city_id,city_name,line_id,line_name,line_hex_color,station_id,station_name,lat,lng,order
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.52,Kozhukhovskaya,55.706156,37.68544,14
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.109,Pechatniki,55.692921,37.728338,15
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.32,Volzhskaya,55.690446,37.754314,16
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.75,Lyublino,55.676596,37.761639,17
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.25,Bratislavskaya,55.658817,37.748415,18
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.79,"Mar'ino",55.649158,37.743844,19
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.187,Borisovo,55.6325,37.743333,20
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.188,Shipilovskaya,55.621667,37.743611,21
1,Moscow,10,Lyublinsko-Dmitrovskaya,BED12C,10.186,Zyablikovo,55.611944,37.745278,22
1,Moscow,11,Kakhovskaya,88CDCF,11.46,Kashirskaya,55.654327,37.647705,0
1,Moscow,11,Kakhovskaya,88CDCF,11.26,Varshavskaya,55.653294,37.619522,1
1,Moscow,11,Kakhovskaya,88CDCF,11.44,Kakhovskaya,55.652923,37.596573,2
1,Moscow,12,Butovskaya,BAC8E8,12.167,"Buninskaya Alleya",55.537977,37.515899,0
1,Moscow,12,Butovskaya,BAC8E8,12.168,"Ulitsa Gorchakova",55.542281,37.532063,1
1,Moscow,12,Butovskaya,BAC8E8,12.169,"Bul'var Admirala Ushakova",55.545207,37.542329,2
1,Moscow,12,Butovskaya,BAC8E8,12.166,"Ulitsa Skobelevskaya",55.548103,37.552721,3
1,Moscow,12,Butovskaya,BAC8E8,12.171,"Ulitsa Starokachalovskaya",55.569194,37.576074,4
1,Moscow,12,Butovskaya,BAC8E8,12.466,Lesoparkovaya,55.581656,37.577816,5
1,Moscow,12,Butovskaya,BAC8E8,12.467,"Bittsevsky Park",55.600066,37.556058,6
